DIVN,Div_Name,ZILA,Dist_Name,UPZA,Upz_Name,UNION,NAME
10,BARISAL,,,,,,BARISAL
10,BARISAL,04,BARGUNA,,,,BARGUNA
10,BARISAL,04,BARGUNA,09,AMTALI,,AMTALI
10,BARISAL,04,BARGUNA,09,AMTALI,,AMTALI PAURASAVA
10,BARISAL,04,BARGUNA,09,AMTALI,01,WARD NO-01
10,BARISAL,04,BARGUNA,09,AMTALI,01,BAITAGHATA
10,BARISAL,04,BARGUNA,09,AMTALI,01,KALIBARI PACHIM
10,BARISAL,04,BARGUNA,09,AMTALI,01,KALIBARI PURBA
10,BARISAL,04,BARGUNA,09,AMTALI,02,WARD NO-02
10,BARISAL,04,BARGUNA,09,AMTALI,02,KHONTAKATA(UTTAR)
10,BARISAL,04,BARGUNA,09,AMTALI,02,KALIBARI DAKSHIN
10,BARISAL,04,BARGUNA,09,AMTALI,03,WARD NO-03
10,BARISAL,04,BARGUNA,09,AMTALI,03,KONTAKATA(DAKSHIN)
10,BARISAL,04,BARGUNA,09,AMTALI,04,WARD NO-04
10,BARISAL,04,BARGUNA,09,AMTALI,04,CHAR PARA
10,BARISAL,04,BARGUNA,09,AMTALI,04,SADARPARA
10,BARISAL,04,BARGUNA,09,AMTALI,05,WARD NO-05
10,BARISAL,04,BARGUNA,09,AMTALI,05,SABUJBAGH
10,BARISAL,04,BARGUNA,09,AMTALI,06,WARD NO-06
10,BARISAL,04,BARGUNA,09,AMTALI,06,PURBA AMTALI
10,BARISAL,04,BARGUNA,09,AMTALI,07,WARD NO-07
10,BARISAL,04,BARGUNA,09,AMTALI,07,CHHURIKATA
10,BARISAL,04,BARGUNA,09,AMTALI,08,WARD NO-08
10,BARISAL,04,BARGUNA,09,AMTALI,08,BASUKI MOUZA
10,BARISAL,04,BARGUNA,09,AMTALI,08,NAYA BANGULI
10,BARISAL,04,BARGUNA,09,AMTALI,09,WARD NO-09
10,BARISAL,04,BARGUNA,09,AMTALI,09,LOCHA
10,BARISAL,04,BARGUNA,09,AMTALI,13,AMTALI
10,BARISAL,04,BARGUNA,09,AMTALI,13,AMTALI
10,BARISAL,04,BARGUNA,09,AMTALI,13,CHALABHANGA
10,BARISAL,04,BARGUNA,09,AMTALI,13,CHHOTA NACHNA PARA
10,BARISAL,04,BARGUNA,09,AMTALI,13,NACHNA PARA
10,BARISAL,04,BARGUNA,09,AMTALI,13,NILGANJ
10,BARISAL,04,BARGUNA,09,AMTALI,13,PUJAKHOLA
10,BARISAL,04,BARGUNA,09,AMTALI,13,UTTAR TIAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,15,ARPANGASHIA
10,BARISAL,04,BARGUNA,09,AMTALI,15,ARPANGASHIA
10,BARISAL,04,BARGUNA,09,AMTALI,15,GHOPKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,15,TARIKATA
10,BARISAL,04,BARGUNA,09,AMTALI,23,ATHARAGASHIA
10,BARISAL,04,BARGUNA,09,AMTALI,23,ATHARAGASHIA
10,BARISAL,04,BARGUNA,09,AMTALI,23,CHALITABUNIA
10,BARISAL,04,BARGUNA,09,AMTALI,23,GAZIPUR
10,BARISAL,04,BARGUNA,09,AMTALI,23,GERABUNIA
10,BARISAL,04,BARGUNA,09,AMTALI,23,SAKHARIA
10,BARISAL,04,BARGUNA,09,AMTALI,23,SONAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,39,BARABAGI
10,BARISAL,04,BARGUNA,09,AMTALI,39,BARABAGI
10,BARISAL,04,BARGUNA,09,AMTALI,43,CHHOTA BAGI
10,BARISAL,04,BARGUNA,09,AMTALI,43,BETHI PARA
10,BARISAL,04,BARGUNA,09,AMTALI,43,CHAR PARA
10,BARISAL,04,BARGUNA,09,AMTALI,43,CHHOTA BAGI
10,BARISAL,04,BARGUNA,09,AMTALI,43,GABTALI
10,BARISAL,04,BARGUNA,09,AMTALI,47,CHOWRA
10,BARISAL,04,BARGUNA,09,AMTALI,47,BATIAGHATA
10,BARISAL,04,BARGUNA,09,AMTALI,47,CHANDRA
10,BARISAL,04,BARGUNA,09,AMTALI,47,CHOWRA
10,BARISAL,04,BARGUNA,09,AMTALI,47,GHOTKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,47,PATAKATA
10,BARISAL,04,BARGUNA,09,AMTALI,63,GULISAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,63,FAKIRKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,63,GOJKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,63,GULISAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,63,KALAGACHHIA
10,BARISAL,04,BARGUNA,09,AMTALI,63,KALIBARI
10,BARISAL,04,BARGUNA,09,AMTALI,63,KHEKUANI
10,BARISAL,04,BARGUNA,09,AMTALI,71,HALDIA
10,BARISAL,04,BARGUNA,09,AMTALI,71,DAKSHIN RAOGHA
10,BARISAL,04,BARGUNA,09,AMTALI,71,DAKSHIN TAKTABUNIA
10,BARISAL,04,BARGUNA,09,AMTALI,71,HALDIA
10,BARISAL,04,BARGUNA,09,AMTALI,71,KATHALIA
10,BARISAL,04,BARGUNA,09,AMTALI,71,KULAIR CHAR
10,BARISAL,04,BARGUNA,09,AMTALI,71,PASCHIM CHILA
10,BARISAL,04,BARGUNA,09,AMTALI,71,PURBA CHILA
10,BARISAL,04,BARGUNA,09,AMTALI,71,SONAUTA
10,BARISAL,04,BARGUNA,09,AMTALI,71,TEPURA
10,BARISAL,04,BARGUNA,09,AMTALI,71,UTTAR RAOGHA
10,BARISAL,04,BARGUNA,09,AMTALI,71,UTTAR TAKTABUNIA
10,BARISAL,04,BARGUNA,09,AMTALI,79,KARAIBARIA
10,BARISAL,04,BARGUNA,09,AMTALI,79,ALIR BANDAR
10,BARISAL,04,BARGUNA,09,AMTALI,79,BEHALA
10,BARISAL,04,BARGUNA,09,AMTALI,79,GENDAMARA
10,BARISAL,04,BARGUNA,09,AMTALI,79,HELANCHABARIA
10,BARISAL,04,BARGUNA,09,AMTALI,79,JHARAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,79,KARAIBARIA
10,BARISAL,04,BARGUNA,09,AMTALI,87,KUKUA
10,BARISAL,04,BARGUNA,09,AMTALI,87,CHARKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,87,DAKSHIN CHUNAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,87,HARI MRITYUNJOY
10,BARISAL,04,BARGUNA,09,AMTALI,87,KEOWABUNIA
10,BARISAL,04,BARGUNA,09,AMTALI,87,KHAGDON
10,BARISAL,04,BARGUNA,09,AMTALI,87,KRISHNANAGAR
10,BARISAL,04,BARGUNA,09,AMTALI,87,KUKUA
10,BARISAL,04,BARGUNA,09,AMTALI,87,PASCHIM CHUNAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,87,PURBA CHUNAKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,87,ROYBALA
10,BARISAL,04,BARGUNA,09,AMTALI,91,NISHANBARIA
10,BARISAL,04,BARGUNA,09,AMTALI,91,BARA NISHANBARIA CHAK (PART)
10,BARISAL,04,BARGUNA,09,AMTALI,91,CHHOTA NISHANBARIA CHAK
10,BARISAL,04,BARGUNA,09,AMTALI,94,PANCHA KORALIA
10,BARISAL,04,BARGUNA,09,AMTALI,94,BARA PARA
10,BARISAL,04,BARGUNA,09,AMTALI,94,CHANDKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,94,PANCHA KORALIA
10,BARISAL,04,BARGUNA,09,AMTALI,95,SARIKKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,95,KACHUPATRA
10,BARISAL,04,BARGUNA,09,AMTALI,95,SARIKKHALI
10,BARISAL,04,BARGUNA,09,AMTALI,96,SONAKATA
10,BARISAL,04,BARGUNA,09,AMTALI,96,BARA NISHANBARIA CHAK (PART)
10,BARISAL,04,BARGUNA,09,AMTALI,96,TENGAGRI CHAK
10,BARISAL,04,BARGUNA,19,BAMNA,,BAMNA
10,BARISAL,04,BARGUNA,19,BAMNA,23,BAMNA
10,BARISAL,04,BARGUNA,19,BAMNA,23,AMTALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,BAMNA
10,BARISAL,04,BARGUNA,19,BAMNA,23,BEBAJIAKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,CHARAKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,CHECHAN
10,BARISAL,04,BARGUNA,19,BAMNA,23,DHUSHKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,KALAGACHHIA
10,BARISAL,04,BARGUNA,19,BAMNA,23,KALIKABARI
10,BARISAL,04,BARGUNA,19,BAMNA,23,NIJAMTALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,POTKAKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,23,RUHITA
10,BARISAL,04,BARGUNA,19,BAMNA,23,SHAFIPUR
10,BARISAL,04,BARGUNA,19,BAMNA,23,SONAKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,47,BUKABUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,47,BARA JADABPUR
10,BARISAL,04,BARGUNA,19,BAMNA,47,BARA TALESHWAR
10,BARISAL,04,BARGUNA,19,BAMNA,47,BATAJOR
10,BARISAL,04,BARGUNA,19,BAMNA,47,BUKABUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,47,CHHANBUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,47,CHHOTA JADABPUR
10,BARISAL,04,BARGUNA,19,BAMNA,47,CHHOTA TALESHWAR
10,BARISAL,04,BARGUNA,19,BAMNA,47,JOYNAGAR
10,BARISAL,04,BARGUNA,19,BAMNA,47,KALAYEA
10,BARISAL,04,BARGUNA,19,BAMNA,47,LAKSHMIPUR
10,BARISAL,04,BARGUNA,19,BAMNA,47,LATABUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,47,PURBA CHALITABUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,47,SINGRABUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,71,DAUATALA
10,BARISAL,04,BARGUNA,19,BAMNA,71,BHAIJORA
10,BARISAL,04,BARGUNA,19,BAMNA,71,DAUATALA
10,BARISAL,04,BARGUNA,19,BAMNA,71,GUDIGHATA
10,BARISAL,04,BARGUNA,19,BAMNA,71,HOGALPATI
10,BARISAL,04,BARGUNA,19,BAMNA,71,KAKCHIRA
10,BARISAL,04,BARGUNA,19,BAMNA,71,KHUCHNICHORA
10,BARISAL,04,BARGUNA,19,BAMNA,95,RAMNA
10,BARISAL,04,BARGUNA,19,BAMNA,95,AJODDYA
10,BARISAL,04,BARGUNA,19,BAMNA,95,BALAIBUNIA
10,BARISAL,04,BARGUNA,19,BAMNA,95,GHOPKHALI
10,BARISAL,04,BARGUNA,19,BAMNA,95,GOLAGHATA
10,BARISAL,04,BARGUNA,19,BAMNA,95,GOLAGHATA KARAITALA
10,BARISAL,04,BARGUNA,19,BAMNA,95,KHOLPATUA
10,BARISAL,04,BARGUNA,19,BAMNA,95,RAMNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,,BARGUNA SADAR
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,,BARGUNA PAURASAVA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,01,WARD NO-01
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,01,MADHYA KARAITALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,01,PASCHIM CHAR COLONY
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,02,WARD NO-02
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,02,PASCHIM KARAITALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,02,PASCHIM MAITHA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,03,WARD NO-03
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,03,PURBA CHAR COLONY
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,03,PURBA KARAITALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,03,PURBA MAITHA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,03,SONAKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,04,WARD NO-04
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,04,CROCK
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,04,DAKSHIN D.K.P. ROAD
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,05,WARD NO-05
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,05,HIGH SCHOOL SARAK
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,05,DAKSHIN AMTALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,06,WARD NO-06
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,06,DAKSHIN BARGUNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,07,WARD NO-07
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,07,BAZAR PARA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,08,WARD NO-08
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,08,PURBA COLLEGE PARA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,08,GOVT. GIRL'S HIGH SCHOOL
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,09,WARD NO-09
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,09,COLLEGE PARA (PASCHIM BARGUNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,09,PASCHIM BARGUNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,AYLA PATAKATA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,AYLA PATAKATA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,GABTALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,ITABARIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,JANGALIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,17,PORAKATA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,BADARKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,BADARKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,BAOALKAR
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,GULISHAKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,KUMRAKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,PATAKATA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,19,TENTULBARIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,28,BARGUNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,28,BANSHBANIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,28,HELIBANIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,28,KORAK
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,28,POTKAKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,BURIR CHAR
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,BARA LABANGOLA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,BURIR CHAR
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,CHAR CHARAK GACHHIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,CHHOTA LABANGOLA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,NAPITKHALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,38,SONATALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,DHALUA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,CHARAK GACHHIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,DALBHANGA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,DHALUA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,KHAJURA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,47,NALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,57,PHULJHURY
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,57,BURIRKHAL
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,57,CHHOTA GAURICHANNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,57,GILATALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,66,GAURICHANNA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,66,AMTALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,66,BARA GAURICHANA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,66,KHAJURTALA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,66,PHULJHURI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,76,KEORABUNIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,76,ADABARIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,76,HARIDRABARIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,76,KEORABUNIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,76,TULSIBARIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,M.BALIATALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,BALIATALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,MAITHA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,NIMTALI AZIZABAD
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,ORBANIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,PALER BALIATALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,ROKSHACHANDI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,85,TALTALI
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,NALTONA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,GARJANBANIA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,GAZI MAMUD
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,KUMIRMARA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,NALTONA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,NIOGIR-ABAD
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,PADMA
10,BARISAL,04,BARGUNA,28,BARGUNA SADAR,95,PITAMBARGANJ
10,BARISAL,04,BARGUNA,47,BETAGI,,BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,,BETAGI PAURASAVA
10,BARISAL,04,BARGUNA,47,BETAGI,01,WARD NO-01
10,BARISAL,04,BARGUNA,47,BETAGI,01,UTTAR BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,02,WARD NO-02
10,BARISAL,04,BARGUNA,47,BETAGI,02,PURBA BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,03,WARD NO-03
10,BARISAL,04,BARGUNA,47,BETAGI,03,BASANDA BHOLANATHPUR
10,BARISAL,04,BARGUNA,47,BETAGI,04,WARD NO-04
10,BARISAL,04,BARGUNA,47,BETAGI,04,DAKSHIN BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,05,WARD NO-05
10,BARISAL,04,BARGUNA,47,BETAGI,05,COLLEGE & HIGH SCHOOL
10,BARISAL,04,BARGUNA,47,BETAGI,06,WARD NO-06
10,BARISAL,04,BARGUNA,47,BETAGI,06,PASHU HOSPITAL
10,BARISAL,04,BARGUNA,47,BETAGI,07,WARD NO-07
10,BARISAL,04,BARGUNA,47,BETAGI,07,BANDAR BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,08,WARD NO-08
10,BARISAL,04,BARGUNA,47,BETAGI,08,KHARAKANDA
10,BARISAL,04,BARGUNA,47,BETAGI,09,WARD NO-09
10,BARISAL,04,BARGUNA,47,BETAGI,09,PASCHIM BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,11,BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,11,BASANDA BHOLANATHPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,BETAGI
10,BARISAL,04,BARGUNA,47,BETAGI,11,CHHOTA KEORABANIA
10,BARISAL,04,BARGUNA,47,BETAGI,11,DAKSHIN BHOLANATHPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,GRED LAKSHMIPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,JHILBANIA
10,BARISAL,04,BARGUNA,47,BETAGI,11,JOBKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,11,KEORABANIA
10,BARISAL,04,BARGUNA,47,BETAGI,11,KHANTAKATA LAKSHMIPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,KISMAT BHOLANATHPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,KISMAT KARUNA
10,BARISAL,04,BARGUNA,47,BETAGI,11,RANIPUR
10,BARISAL,04,BARGUNA,47,BETAGI,11,UTTAR BHOLANATHPUR
10,BARISAL,04,BARGUNA,47,BETAGI,23,BIBICHINI
10,BARISAL,04,BARGUNA,47,BETAGI,23,BIBICHINI
10,BARISAL,04,BARGUNA,47,BETAGI,23,DESANTARKATI
10,BARISAL,04,BARGUNA,47,BETAGI,23,GABUA PUTIAKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,23,GARIABANIA
10,BARISAL,04,BARGUNA,47,BETAGI,23,PHULTALA
10,BARISAL,04,BARGUNA,47,BETAGI,23,TALGACHHIA
10,BARISAL,04,BARGUNA,47,BETAGI,35,BURA MAZUMDAR
10,BARISAL,04,BARGUNA,47,BETAGI,35,BADNIKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,35,BALAIBANIA
10,BARISAL,04,BARGUNA,47,BETAGI,35,BAMANER KARUNA
10,BARISAL,04,BARGUNA,47,BETAGI,35,BURA MAZUMDAR
10,BARISAL,04,BARGUNA,47,BETAGI,35,DAKSHIN KARUNA
10,BARISAL,04,BARGUNA,47,BETAGI,35,GERA MARDAN
10,BARISAL,04,BARGUNA,47,BETAGI,35,KAUNIA
10,BARISAL,04,BARGUNA,47,BETAGI,35,TALBARIA
10,BARISAL,04,BARGUNA,47,BETAGI,47,HOSNABAD
10,BARISAL,04,BARGUNA,47,BETAGI,47,ANAR JALISA
10,BARISAL,04,BARGUNA,47,BETAGI,47,CHHOPKHALI CHAR
10,BARISAL,04,BARGUNA,47,BETAGI,47,CHHOPKHALI DHAN M.CHATRA
10,BARISAL,04,BARGUNA,47,BETAGI,47,CHHOPKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,47,DAKSHIN BASANDA
10,BARISAL,04,BARGUNA,47,BETAGI,47,DAKSHIN HOSNABAD
10,BARISAL,04,BARGUNA,47,BETAGI,47,HOSNABAD
10,BARISAL,04,BARGUNA,47,BETAGI,47,MEHER GAZI
10,BARISAL,04,BARGUNA,47,BETAGI,47,PURBA CHHOPAKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,47,UTTAR KARUNA
10,BARISAL,04,BARGUNA,47,BETAGI,59,KAZIRABAD
10,BARISAL,04,BARGUNA,47,BETAGI,59,AYELA CHANDKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,59,BAKULTALI
10,BARISAL,04,BARGUNA,47,BETAGI,59,CHANDKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,59,KALIKABARI
10,BARISAL,04,BARGUNA,47,BETAGI,59,KAZIRABAD
10,BARISAL,04,BARGUNA,47,BETAGI,59,KUMRAKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,71,MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,BARA MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,CHARKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,71,CHHOTA MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,DAKSHIN BARA MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,HAT MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,JHINGABARIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,KAIALGHATA
10,BARISAL,04,BARGUNA,47,BETAGI,71,KARUNA
10,BARISAL,04,BARGUNA,47,BETAGI,71,KARUNA JOAR
10,BARISAL,04,BARGUNA,47,BETAGI,71,KISMAT CHHOTA MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,71,MACHHUAKHALI
10,BARISAL,04,BARGUNA,47,BETAGI,71,UTTAR CHHOTA MOKAMIA
10,BARISAL,04,BARGUNA,47,BETAGI,83,SARISHAMURI
10,BARISAL,04,BARGUNA,47,BETAGI,83,BHORA
10,BARISAL,04,BARGUNA,47,BETAGI,83,DAKSHIN KALIKABARI
10,BARISAL,04,BARGUNA,47,BETAGI,83,GABTALI
10,BARISAL,04,BARGUNA,47,BETAGI,83,SARISHAMURI
10,BARISAL,04,BARGUNA,85,PATHARGHATA,,PATHARGHATA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,,PATHARGHATA PAURASAVA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,01,WARD NO-01
10,BARISAL,04,BARGUNA,85,PATHARGHATA,01,PATHARGHATA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,02,WARD NO-02
10,BARISAL,04,BARGUNA,85,PATHARGHATA,02,PATHARGHATA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,03,WARD NO-03
10,BARISAL,04,BARGUNA,85,PATHARGHATA,03,PATHARGHATA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,04,WARD NO-04
10,BARISAL,04,BARGUNA,85,PATHARGHATA,04,BARAITOLA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,05,WARD NO-05
10,BARISAL,04,BARGUNA,85,PATHARGHATA,05,PATHARGHATA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,06,WARD NO-06
10,BARISAL,04,BARGUNA,85,PATHARGHATA,06,BARAITOLA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,07,WARD NO-07
10,BARISAL,04,BARGUNA,85,PATHARGHATA,07,GOTABACHA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,08,WARD NO-08
10,BARISAL,04,BARGUNA,85,PATHARGHATA,08,GOTABACHA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,09,WARD NO-09
10,BARISAL,04,BARGUNA,85,PATHARGHATA,09,GOTABACHA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,CHAR DUANTI
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,CHAR DUANTI
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,CHHOTA TENGRA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,DAKSHIN JHAN PARA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,GABBARIA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,HOGLA PASHA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,MATHERKHAL
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,SAHERABAD
10,BARISAL,04,BARGUNA,85,PATHARGHATA,11,TAFALBARIA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,23,KAKCHIRA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,23,BAIN CHUTKI
10,BARISAL,04,BARGUNA,85,PATHARGHATA,23,KAKCHIRA
10,BARISAL,04,BARGUNA,85,PATHARGHATA,23,LEMUA (PART)
10,BARISAL,04,BARGUNA,85,PATHARGHATA,23,RUPDON
10,BARISAL,04,BARGUNA,85,PATHARGHATA,35,KALMEGHA
